Datum,Wochenmittel,Jahresgang,Anomalie
1891-01-01,-10.7,0.881145149061247,-11.581145149061246
1891-01-08,-6.485714285714285,0.6484336986350101,-7.134147984349295
1891-01-15,-4.957142857142857,0.5431151330989668,-5.500257990241824
1891-01-22,-6.042857142857143,0.5667872246401657,-6.609644367497308
1891-01-29,1.7857142857142858,0.7190908475025619,1.066623438211724
1891-02-05,2.257142857142857,0.9977154262300836,1.2594274309127735
1891-02-12,-0.3857142857142858,1.3984339890608757,-1.7841482747751614
1891-02-19,0.5857142857142856,1.9151672946829565,-1.329453008968671
1891-02-26,0.5,2.540076059493823,-2.040076059493823
1891-03-05,4.042857142857144,3.2636798861981218,0.7791772566590218
1891-03-12,2.0285714285714285,4.075001089495384,-2.0464296609239554
1891-03-19,2.857142857142857,4.961731236899899,-2.104588379757042
1891-03-26,0.48571428571428577,5.910417878126846,-5.42470359241256
1891-04-02,0.642857142857143,6.9066686302011675,-6.263811487344024
1891-04-09,4.8428571428571425,7.935369522144524,-3.092512379287381
1891-04-16,3.914285714285714,8.980914286765794,-5.066628572480079
1891-04-23,6.385714285714285,10.027441121003713,-3.641726835289428
1891-04-30,9.514285714285714,11.059073322965915,-1.5447876086802008
1891-05-07,11.214285714285714,12.060160154995929,-0.8458744407102152
